,Title,URL,Views,Likes,Dislikes,Score
135,Toledo Alstroemeria YouTube,https://www.youtube.com/watch?v=2rTmbajCNhQ,72241,937,21,78.86572052401746
136,Trevor Holmes Captures Katy Perry 39 s Heart During His Idol Audition American Idol 2018 on ABC YouT,https://www.youtube.com/watch?v=WOZUmzCZrkE,1694384,21810,587,79.83715780049945
137,Finding Hope Without You Lyric Video feat Holly Drummond YouTube,https://www.youtube.com/watch?v=FlY_ei-FnGY,5440729,68878,936,80.07902328456625
138,Seafret Oceans YouTube,https://www.youtube.com/watch?v=aqsL0QQaSP4,51806795,651770,8636,80.55365600325904
139,Chelo Rojas Crepitar YouTube,https://www.youtube.com/watch?v=jXAW2OjfZAk,62114,823,53,80.66753246753247
140,Hollow Coves The Woods YouTube,https://www.youtube.com/watch?v=CyNcgqUjRe4,3577465,44651,374,80.79736657858481
141,Cold Weather Company Wide Eyed YouTube,https://www.youtube.com/watch?v=3g4w7UFlvHw,169776,2105,18,81.34930522280786
142,Maldito Wolves YouTube,https://www.youtube.com/watch?v=ETtz8bTL5i0,434040,5408,77,81.41812042768711
143,Petit Biscuit You Official Audio YouTube,https://www.youtube.com/watch?v=vv64iYmEKN4,7701271,96103,1697,81.57607567315637
144,Novo Amor Bon Iver A Spirited and Soulful Playlist 2017 xc2 xa0 Unblocked Extended YouTube,https://www.youtube.com/watch?v=bdQdEg4SJBE,227399,2821,46,81.94558558558559
145,Angus amp Julia Stone Chateau YouTube,https://www.youtube.com/watch?v=fFHR164mnjg,6256953,77616,1265,81.94985003470812
146,Sean Christopher Paper Plane Pilot Official Video YouTube,https://www.youtube.com/watch?v=nuJR92JkID4,8122,99,0,82.04040404040404
147,The D xc3 xb8 I A Take Away Show YouTube,https://www.youtube.com/watch?v=qu577tNp1hA,6437494,79887,1662,82.29458612975391
148,Helena Deland Baby YouTube,https://www.youtube.com/watch?v=LzL2VMsbWHY,142039,1743,27,82.77331002331002
149,Toledo Then The Morning YouTube,https://www.youtube.com/watch?v=ejl2fUkB95E,101342,1246,23,82.86345053147997
150,Country Road An Indie Folk Playlist YouTube,https://www.youtube.com/watch?v=AuEPfJaFGb8,1926914,23472,588,84.20354833071141
151,Thom Byles In Your Blood YouTube,https://www.youtube.com/watch?v=IT-TjBUoA-w,68330,800,0,85.4125
152,Interstellar Ambient Mix YouTube,https://www.youtube.com/watch?v=pLTq6jSGq90,1960921,23644,690,85.42829136533938
153,Digvalley Void Exclusive YouTube,https://www.youtube.com/watch?v=RZlY2me4wEo,52841,635,18,85.64181523500811
154,Elmore One Man Town YouTube,https://www.youtube.com/watch?v=xxJhiYW5bQg,3389846,39802,363,85.95162149141713
155,Brave the Dark Indie Folk Alternative Other A Sad and Uplifting Playlist 2017 YouTube,https://www.youtube.com/watch?v=zfjopHIVfPw,14737,169,0,87.20118343195266
156,Weekend Relaxation Jazzhop HipHop Chillhop YouTube,https://www.youtube.com/watch?v=kPChs1S6s1E,3159185,36874,978,88.00938823267217
157,King Ed Passers By YouTube,https://www.youtube.com/watch?v=xct5vmLEtdI,104919,1237,45,88.01929530201342
158,Krista Polvere Tennessee YouTube,https://www.youtube.com/watch?v=9w8HYb6JqFA,51583,596,11,88.17606837606837
159,Digvalley I Will Leave You YouTube,https://www.youtube.com/watch?v=zJdi8mnCoj0,95321,1100,21,88.34198331788693
160,COSTA Dist xc3 xa2ncia YouTube,https://www.youtube.com/watch?v=6CuvGSYGSus,68493,812,42,88.95194805194805
161,Time Will Tell by Gregory Alan Isakov YouTube,https://www.youtube.com/watch?v=wepBAVq_3jQ,1197099,13633,179,88.97718150735841
162,Calum Scott You Are The Reason Official YouTube,https://www.youtube.com/watch?v=ShZ978fBl6Y,63647745,720647,10505,89.62678591042355
163,Jack and the Weatherman Rock Bottom YouTube,https://www.youtube.com/watch?v=tjTYEEnq7lE,129222,1450,20,90.36503496503497
164, quot Stay Here quot Indie Chill Mix YouTube,https://www.youtube.com/watch?v=Mn0RV7edNUA,1730052,19500,427,90.7068631049127
165,Tristen Beer Promises YouTube,https://www.youtube.com/watch?v=3yKPam58LBg,380875,4230,37,90.83591700453137
166,Harrison Storm Sense Of Home YouTube,https://www.youtube.com/watch?v=R44nflyhsaw,523133,5789,48,91.12227834871973
167,James Arthur Say You Won 39 t Let Go YouTube,https://www.youtube.com/watch?v=KcBhJMc9Ibc,5566370,61990,1088,91.39880463695773
168,Hammock Before We Were Born YouTube,https://www.youtube.com/watch?v=cX7SZVs5sh4,33620,366,0,91.85792349726776
169,Jesse Taylor I Found My Way YouTube,https://www.youtube.com/watch?v=EBwiKHP94IQ,462226,5047,36,92.24226701257234
170, 39 Infinite 39 Ambient Mix YouTube,https://www.youtube.com/watch?v=n0svuurLibQ,5380556,59468,1815,93.32655716094565
171,Hollow Coves These Memories YouTube,https://www.youtube.com/watch?v=m7OE-EnkIcA,1303649,14031,175,94.08552251732101
172,EDEN drugs YouTube,https://www.youtube.com/watch?v=0rflghuHtg8,13959130,150407,3205,94.82975774785669
173,Roo Panes Know me Well YouTube,https://www.youtube.com/watch?v=hm4d_2dBKHs,495849,5221,27,95.46572968810166
174,Lonely Love Indie Folk Other February Playlist 2018 YouTube,https://www.youtube.com/watch?v=x8BKiO-YhvA,146305,1564,32,95.49934725848564
175,Michael Schulte Thoughts YouTube,https://www.youtube.com/watch?v=npkj_3IdPVQ,2086097,21966,178,95.74522673031026
